"delta21","lambda21","mu.alpha","mu.sigma[1]","mu.sigma[2]","mu.sigma[3]","p.mean[1, 1]","p.mean[2, 1]","p.mean[1, 2]","p.mean[2, 2]","p.mean[1, 3]","p.mean[2, 3]","p.mean[1, 4]","p.mean[2, 4]","p.mean[1, 5]","p.mean[2, 5]","p.mean[1, 6]","p.mean[2, 6]","p.mean[1, 7]","p.mean[2, 7]","p.sigma","p1.alpha","p2.alpha","phi.beta","phi1.alpha","phi2.alpha","phi2.mu","pi.alpha","psi12.alpha","psi21.alpha","r.delta","r.lambda","w[1]","w[2]"
0.0990341118675961,0,1.06183358947223,0.209422538174954,0.469332100884757,0.499503184272491,0.469352540837658,0.428375645867659,0.33203630856589,0.41916599115827,0.581471559689308,0.833765917570835,0.513459782648607,0.507936232062993,0.791308121395934,0.254907221135257,0.220292306484069,0.352510288376078,0.327056864227775,0.0909279190583352,0.962843584391042,0.475071798321919,0.68859794792319,-0.298467773604971,0.133126956500164,0.133126956500164,0.0561616109539229,0.477614749471803,0.0576444923968188,0.275344286587773,0.256895817917044,0.431774308644331,1,0
0.08861495297351,0,1.06242575996808,0.221612783229068,0.256377190903054,0.509797427546559,0.407199774926731,0.350855126559953,0.252842021646296,0.453416162245185,0.680540913784253,0.312970008338966,0.49998856991149,0.436311908298714,0.755106655798486,0.170771454495394,0.120548489421061,0.674089874275103,0.247647163268645,0.0929699778523304,1.18292066148465,0.414022731275448,0.746218934196667,-0.0175284810600224,0.122360487994679,0.122360487994679,0.116309522053999,0.45030232889275,0.0446199948382582,0.275344286587773,0.246065978506529,0.47950999153021,1,0
0.0791691785620098,0.0131785572111675,1.0522620452302,0.209981623786422,0.256377190903054,0.485344867061745,0.743903754794478,0.341427792852851,0.217815332977985,0.295553712078555,0.578403271855525,0.383764300210723,0.504688799014503,0.544578464175322,0.793048482193586,0.248339689041623,0.137216282691167,0.158029168281099,0.122685041621478,0.0121125719828496,1.28177930605367,0.409356833000871,0.812561446235022,-0.00675173044509584,0.122360487994679,0.122360487994679,0.12001703894413,0.424690438393384,0.0446199948382582,0.413103517845316,0.288659771941932,0.472291274578004,1,1
0.0464649718989754,0.0118927268733083,1.03210412832373,0.205194534492744,0.297666436620467,0.506931059335234,0.734416473850851,0.340657744395443,0.336002311505846,0.396640428237665,0.535924267336677,0.303567375701304,0.41640872265513,0.407661794614331,0.692165038947258,0.200387535101169,0.255291642221696,0.242367387656724,0.17843679653073,0.0219581744572978,1.20525710664153,0.456568010159486,0.868698260180912,-0.139893823758674,0.124098735236952,0.124098735236952,0.0837972604917723,0.413282411722293,0.0684966682347769,0.313627806657461,0.231421149460434,0.506065048177912,1,1
0.0627036033811167,0.0128393843163163,1.04091414830279,0.211341569991577,0.237031277090882,0.492396263493966,0.545941487917028,0.297282281611651,0.312872805632269,0.452421118697439,0.578494698883561,0.389914511608443,0.350466799371918,0.37410175592519,0.807522633020277,0.197591284262661,0.240509245157142,0.32604291103225,0.158169958039569,0.00806543027668383,1.2332168347776,0.508066153944781,0.877461850156411,-0.197461356166259,0.130039382504364,0.130039382504364,0.0743412058772781,0.413282411722293,0.0727625171411612,0.326952840237668,0.233904646383203,0.454263927451564,1,1
0.028230257069951,0.017604463424107,1.02921183556111,0.21293767311059,0.27610454919949,0.51463272455126,0.602041830361406,0.388599918017652,0.4019021402847,0.418091110747376,0.636021463143907,0.656282916494017,0.422082717796162,0.377228314220662,0.768019590775829,0.180199825632298,0.242952691013586,0.529411883934913,0.185579917338712,0.0275721711956513,1.2332168347776,0.511397531427002,0.855966218886807,-0.420583099230446,0.111190085006829,0.111190085006829,0.0342637663102893,0.267527485924365,0.0727625171411612,0.283357398672023,0.297470298411181,0.540880088483454,1,1
0.0246634871791228,0.0157214933820668,1.02381750688561,0.213462569522262,0.254806876303681,0.519802481670684,0.694152182686075,0.436642041054668,0.323194690260581,0.531015103620948,0.438793846068446,0.723345420254569,0.438302434106539,0.362931430157121,0.562214457040782,0.325453453154003,0.147421178011034,0.4130112071192,0.274185294101224,0.0200858448068065,1.33302302430666,0.507131444231989,0.855966218886807,-0.359476957559076,0.108489066319954,0.108489066319954,0.0398824682737228,0.280694766072131,0.0550734763344306,0.283357398672023,0.297470298411181,0.594309963877533,1,1
0.0173220017029869,0.00918087622742706,1.03114949764248,0.199034743334572,0.292913952949072,0.507904421097371,0.63478078240693,0.451033090850657,0.275773779918629,0.439045981517821,0.536713514023271,0.345357627098064,0.434901820713016,0.470200368311708,0.523970994592234,0.193056455943522,0.161889114561814,0.900407880467886,0.260998127888692,0.0282074491179685,1.27264461403855,0.507131444231989,0.872047096565166,-0.169428872976007,0.0968422032373304,0.0968422032373304,0.0602170546318919,0.295164518058536,0.0641903534819725,0.259328826562874,0.291281398539939,0.493394890955252,1,1
0,0.0265834949949192,1.03786248779801,0.202879060797592,0.24592137893925,0.456504392210939,0.634781354345366,0.343776318076852,0.368273470388981,0.381404537461996,0.619514899510809,0.50233031121416,0.357646679691229,0.457647890276655,0.603963332177598,0.193267929013141,0.199494745428062,0.787679858945495,0.206207569068809,0.0115489151864234,1.57574292786746,0.503317226825622,0.81966218471753,-0.58550958855978,0.130676611083294,0.130676611083294,0.0250213395503946,0.383275419049451,0.0752081352157496,0.364645690351759,0.336882953548758,0.551791523110388,0,1
0,0.0231832549124159,1.03792119971301,0.202879060797592,0.266113966714174,0.500534053030659,0.725210081259191,0.531416457426678,0.290462324880346,0.437203779990735,0.590058176263046,0.390528357213263,0.375791941374306,0.451354310627101,0.73105539735183,0.204275099115802,0.127697077095971,0.595832739663662,0.217900280336638,0.0232589857651039,1.59259040333657,0.524434725802771,0.81966218471753,-0.591989712215059,0.112195565919047,0.112195565919047,0.0210911644243704,0.402336921486229,0.0718557348249769,0.372571397074877,0.303852328676415,0.538093251572712,0,1
0,0.0292594491211507,1.05585158564698,0.21466539513891,0.272071990676244,0.49942747718429,0.696878677924229,0.482984143221248,0.37520733786826,0.513362855889386,0.576442461119247,0.161314606108557,0.474069507886493,0.42773048029223,0.741273101708666,0.171341928415422,0.100951500743108,0.617619136336415,0.244695622823912,0.0266766834686643,1.52391617673044,0.547191982194107,0.81966218471753,-0.591989712215059,0.137648809780109,0.137648809780109,0.0251052597170678,0.344026665078363,0.0983834023144208,0.428547906071262,0.326504503890223,0.569506779943143,0,1
0,0.0292594491211507,1.03956799118448,0.219806322956615,0.224837280536011,0.45758545003731,0.749796724082386,0.402903151905254,0.357686209435346,0.519519895543719,0.554324975245071,0.767209108846918,0.387114282551367,0.401499769177826,0.777832973762408,0.180756341489393,0.163879176771601,0.509298179388983,0.212106373656722,0.0397619282801836,1.79476423497478,0.559253881740085,0.820410796764106,-0.591989712215059,0.137648809780109,0.137648809780109,0.0258048283538814,0.305552372058184,0.100256980173351,0.420440652177432,0.329122514654307,0.564842429275037,0,1
0,0.0275792169509351,1.03170537405921,0.231618437964131,0.0650210007753374,0.478598756659297,0.533449248154727,0.399943503583567,0.33396902035203,0.478893198904179,0.585011256739596,0.393873056721476,0.512393452198001,0.541238823350631,0.786303973544863,0.188055002507962,0.145654192464183,0.130189197845215,0.214719673794662,0.00774678225780671,1.49738394436368,0.499202471557008,0.808178427709641,-0.463067931808985,0.13661329512221,0.13661329512221,0.0372576244870146,0.436733154108861,0.137151756752173,0.592174398527292,0.308669093627324,0.647766682782563,0,1
0,0.0126681110909212,1.03170537405921,0.248290981665255,0.0650210007753374,0.494924948829411,0.619122590946173,0.514536925714813,0.33971261807254,0.492821157809776,0.591227943844097,0.146668262295226,0.531855838321244,0.456191381928142,0.815680835851502,0.193792818036057,0.27148586177711,0.401825807459321,0.18974749590241,0.0357523843110084,1.13794251749928,0.464456905303849,0.746252403432206,-1.47270276072289,0.11078417945019,0.11078417945019,0.00177785163258899,0.325081719807758,0.167177373352728,0.722162029638955,0.316846861005372,0.593437277982896,0,1
0,0.0320250594012684,1.03170537405921,0.257857297776411,0.117695713659337,0.479169922500281,0.71205699237475,0.496010491251818,0.322837098245484,0.471684598156533,0.582403273813257,0.73684991685728,0.445314162949616,0.486422175074956,0.851439298052396,0.157132123137581,0.203284285609433,0.273029964547743,0.204168498785466,0.0350190902389588,1.2760324456553,0.440070697506065,0.73329766718737,-1.09689253506222,0.163741320204679,0.163741320204679,0.00754266437120647,0.288844283788019,0.169847944242117,0.650790842266408,0.328760303449621,0.581085894654709,0,1
0,0.044308465686226,1.0359016161004,0.265375836704448,0.0789861730362736,0.490817580976093,0.6214191834777,0.347067325195066,0.28277347132712,0.393369024329324,0.592885079359956,0.167649120067595,0.453688135734908,0.467414427955641,0.766070525183107,0.23600270001906,0.105203237498232,0.264995203157337,0.199562688670186,0.0134642588564975,1.2386560226404,0.441201405963369,0.752441992579808,-1.91045553356769,0.139894399320875,0.139894399320875,0.000642686239043755,0.333867288492826,0.17026613939542,0.756272486880667,0.328760303449621,0.514589849189439,0,1
0,0.038122598460417,1.06588674351737,0.265375836704448,0.0358351174840492,0.496605945234806,0.648447367943249,0.359542157070669,0.404984922092325,0.516181011156353,0.752194885812609,0.814415765724798,0.467862136956963,0.438199560409483,0.742288829746795,0.159811523111819,0.155334855446493,0.477643705410515,0.234003649961788,0.00713174232147673,1.42789936635189,0.496425145153985,0.793334639531589,-0.712587873166806,0.135559793801997,0.135559793801997,0.0171239204160932,0.333867288492826,0.22484676597036,0.967294197587147,0.39915919191284,0.683169512299477,0,1
0,0.0225537474995139,1.07115348714377,0.258527824022315,0.0337170315076842,0.474229649871585,0.499846765818763,0.495651832332313,0.341661511268632,0.498964959943762,0.719243641330582,0.934905961290071,0.393143724891789,0.431546227111133,0.699146619955482,0.189226354457731,0.148071061770079,0.516092242053634,0.203080839458224,0.0197320064831476,1.5562604475884,0.47744223459045,0.85244809078174,-0.0291130423885755,0.124154507781096,0.124154507781096,0.114040459591026,0.318937042960276,0.194502270593861,0.960958819895738,0.285668207830997,0.550373146580194,0,1
0,0.0225537474995139,1.0774073981334,0.254049429963293,0.049553519327164,0.514507608143599,0.485105315248424,0.376138836153116,0.228293319512477,0.547086036273026,0.662995080929752,0.617714248768142,0.462889562572564,0.43610189603367,0.81251020587944,0.175050218092071,0.200785117744765,0.631697396698789,0.421328680456587,0.0877590165167069,1.29963144344326,0.472870344905716,0.802734260034754,-0.932950770936653,0.128909422668611,0.128909422668611,0.00832266260200795,0.397241736898899,0.170701593822105,0.960958819895738,0.277290003796934,0.560368522068378,0,1
0,0.0274292555196333,1.09378651990005,0.245712430377741,0.0932110474470668,0.479673465551256,0.440405754275853,0.317244607103992,0.24667191132482,0.354072225718714,0.492716023589723,0.186595716862944,0.46077566486467,0.355815073643105,0.861676215060919,0.230297767624158,0.164746925576627,0.249949188405354,0.293896346739243,0.0594612187102204,1.05567899548707,0.446374969743894,0.802734260034754,-0.583228116653143,0.13710601203854,0.13710601203854,0.0240345725953011,0.405112921900302,0.221385162125669,0.810007067536859,0.261473581696903,0.658816913102709,0,1
0,0.0232968530554104,1.09616608090384,0.236974931293348,0.174790998100519,0.483755762033091,0.648789193529707,0.341284844255443,0.327290350238368,0.439898507188663,0.550707618942716,0.371632624542024,0.526608702203516,0.436648490980335,0.865112153198128,0.102730801898178,0.103211991087606,0.418969348291592,0.218143512749956,0.0542752095636021,1.20387752486764,0.372817347731282,0.799043291711289,-0.122436010607544,0.13710601203854,0.13710601203854,0.0950443684558593,0.405112921900302,0.179301727744768,0.80156314064365,0.307896943599053,0.564039503463735,0,1
0,0.0294110046818449,1.07872826085995,0.235916348204991,0.125234764451995,0.483755762033091,0.678163401527368,0.246080757567727,0.33999547166964,0.462194586911185,0.544867977074212,0.850422160854137,0.388015386360627,0.419288873775435,0.720533333567807,0.116019804852658,0.115590659748733,0.25185315070069,0.251621205466691,0.0581364463506716,1.00682366921344,0.340351612655899,0.818914991648745,-0.946746535639963,0.132090361746682,0.132090361746682,0.00815934802832356,0.411435160751894,0.152626890768163,0.752650643969204,0.302747268952087,0.53741514249796,0,1
0,0.0343923637378379,1.08280850909679,0.245260813442122,0.165047181948964,0.494654863055726,0.679589530368031,0.445589751302832,0.318357994929802,0.339912326181066,0.587480316341871,0.400593010458381,0.368954506722606,0.438299128225412,0.715905723998144,0.115228194443652,0.16074107407509,0.201422199481844,0.125299569286106,0.0405887497821105,1.01200404057682,0.340194927943753,0.766713837797579,-0.829571908366552,0.175577133598319,0.175577133598319,0.0151558210261293,0.411435160751894,0.234492165882189,0.792974475506714,0.245568411009148,0.539444814893976,0,1
0,0.0243957886369338,1.08280850909679,0.23432133564349,0.195706438611126,0.494654863055726,0.628580473865725,0.301166269369291,0.330813791754088,0.406179413279701,0.667312766269319,0.320837095111084,0.38190204688608,0.328368177686421,0.611932706496519,0.187741914337275,0.142404783462952,0.266594792632446,0.145397450206991,0.0309537018416826,0.860898065505478,0.335893077959476,0.70199160151041,-1.90684732449883,0.169739117973263,0.169739117973263,0.00060860625605168,0.427944119483622,0.230311045802279,0.817657930950953,0.253418431989936,0.500388224070129,0,1
0,0.0202596387163755,1.05637879683917,0.236442969924879,0.131131384728291,0.480673150505405,0.710378698110898,0.478137231612097,0.328452359270719,0.318847597915481,0.637999471329943,0.901476846562186,0.30687931065347,0.484332193631215,0.694430488655961,0.197827045816175,0.0921661769980654,0.0606802218616876,0.139646864908191,0.0347431326382061,1.02145976826522,0.3258884156206,0.659905636424477,-2.51766934907572,0.163482066381853,0.163482066381853,0.000117190198262563,0.369355691549321,0.261882498241693,0.731803214542419,0.244969206213702,0.531081338040311,0,1
0,0.0230445043145975,1.04248507727047,0.242728774358394,0.131131384728291,0.481047680919434,0.663634290232929,0.330285481170139,0.241983852894562,0.299610978509823,0.640877315521489,0.040122972350801,0.242003317867541,0.464481546485513,0.761229254358026,0.228235955874349,0.10845956458638,0.310086531273683,0.118386097596794,0.00853853357008404,1.14126275176681,0.273696402932972,0.682130008194645,-1.59791100179636,0.168892717981881,0.168892717981881,0.00181698423778291,0.490583950450052,0.23149716277298,0.652951765424066,0.244969206213702,0.649566662822104,0,1
0,0.0276666002414559,1.04004414548247,0.24108537353156,0.116892056749017,0.505921330004864,0.632725646411017,0.33858325067917,0.265710218010425,0.582419707447409,0.648470059487993,0.244968945129764,0.376715618434823,0.398460085443778,0.748900266388403,0.174943298911699,0.12468433301612,0.0806839954045314,0.178395193112048,0.040757003032367,1.02096419719906,0.314561571048693,0.532721077374777,-2.20957534833559,0.177745693128423,0.177745693128423,0.000342566216435761,0.333614141253956,0.215917491586928,0.752794200760917,0.244969206213702,0.582984459782652,0,1
0,0.0346138202893183,1.02762887890318,0.245853455122792,0.088754970914245,0.494991148067012,0.651447403491536,0.340006177738994,0.251177148551602,0.415380687245412,0.630208983687828,0.132147587708893,0.317268975894764,0.465950480385343,0.662771275656432,0.122449488995968,0.172140800459156,0.634245344327885,0.153808978762564,0.0393160047031403,1.0632014870353,0.28316231567986,0.6457210125182,-0.60616600813521,0.143540484035343,0.143540484035343,0.0263831988849321,0.379896292929229,0.159917582224325,0.643388137242276,0.254339298963471,0.602296552170653,0,1
0,0.0340054102864494,1.02288866367799,0.256361057401421,0.1821100465864,0.543306553600012,0.442958610140403,0.333589077420009,0.209311611925973,0.437048954329593,0.450635855674861,0.728663482707082,0.460619383851788,0.309174065245162,0.696424338619574,0.140200939305508,0.127025189875672,0.235680618694736,0.243405140458612,0.0865959463570557,1.01145283285817,0.279965362584329,0.602264642533907,-0.315161410248915,0.129332713215959,0.129332713215959,0.0538313456262764,0.381757106732537,0.230009939199034,0.552654312605648,0.270665796243486,0.653443984154958,0,1
0,0.0369254299755271,1.01965085069712,0.255057738925167,0.200134929479587,0.500590423182384,0.559253584229988,0.386621674719461,0.289344451551657,0.410130016468665,0.588155199996929,0.365078188875658,0.404487181621659,0.381531373960654,0.681086452035846,0.177608124234561,0.136290862867053,0.116287001886444,0.190120450452238,0.0330263544102716,0.879150470395758,0.275985205540128,0.643262638981117,-0.636292395692975,0.147713628055103,0.147713628055103,0.0253132684262774,0.270653265040347,0.19797495434264,0.599484178361287,0.31138099461947,0.617104819736414,0,1
0,0.034600105522242,1.04310730184265,0.243892700499638,0.22672317271402,0.476193776854027,0.61206998012907,0.234363699977474,0.207338807302666,0.317236202850804,0.697282168661113,0.635130923588293,0.463614568518887,0.407356551294822,0.678468730636436,0.12971119008468,0.0905368177650844,0.562653463625824,0.100020946709999,0.0287737344585666,1.09749142708144,0.261397915064744,0.674431518090287,-0.269829577352583,0.125060907941017,0.125060907941017,0.05814957832512,0.390941593608337,0.202034131617912,0.466128609690518,0.251989972093954,0.619003486933554,0,1
0,0.034600105522242,1.05404813879764,0.243715302057781,0.223129001075176,0.476193776854027,0.664055290853665,0.269213659454779,0.21231866561479,0.419162635222195,0.557417674721052,0.194976305330216,0.469694759133887,0.425680648984353,0.685930553052552,0.166734320302276,0.176242308678683,0.101495681633743,0.205046075446784,0.0632414445855368,1.01195593848108,0.286678278317821,0.48993728582483,-0.524586848890535,0.127384823827634,0.127384823827634,0.0282769111122362,0.307068651055033,0.184182018689193,0.605932856297895,0.251989972093954,0.648608482017379,0,1
0,0.0311496609551559,1.05404813879764,0.252242846884215,0.140352878930678,0.521471000257668,0.633739039312405,0.420694084470249,0.401171863666641,0.425485815910543,0.645130608355931,0.255853096600407,0.367525624602727,0.434924240317339,0.745699553734086,0.233379158983111,0.141143317669882,0.222710573998177,0.189298665290545,0.0351782349149441,1.04046002301952,0.281181129059036,0.591636484402945,-0.524586848890535,0.123559285772804,0.123559285772804,0.0274277173363806,0.279898572041177,0.183960227115757,0.67728530225633,0.307944444111531,0.661437604684017,0,1
0,0.0263578497599084,1.0439917048251,0.255782659091664,0.00572065502579486,0.53261473893409,0.535635279388232,0.472749312410582,0.22475214215092,0.355922885066618,0.424121817931658,0.603294667049705,0.362107484538786,0.392514558918003,0.656957082409912,0.204779646367598,0.13100379001919,0.179949580719803,0.126100476716111,0.0316735057761241,1.04046002301952,0.26407469744741,0.591481587720901,-1.55445881032916,0.158657602568519,0.158657602568519,0.00191795001471378,0.333506416796742,0.143048176182504,0.641996550258667,0.307944444111531,0.677464261691968,0,1
0,0.0292356896968197,1.04662874925689,0.248780181603423,0.0715933351746575,0.57506413205453,0.697593440399794,0.457721135027206,0.294325282764264,0.469647963291157,0.582518785063303,0.596755938055405,0.500141281317466,0.397287283933798,0.873393347928426,0.128379641914166,0.113996451353751,0.90875049477364,0.241376626038927,0.0525149133804519,1.2832698878631,0.362622976593058,0.714089832188455,-1.32997032248025,0.139453741315427,0.139453741315427,0.00315798111689675,0.328549296392063,0.153001296751613,0.564143660983115,0.291617503069651,0.552759381119313,0,1
0,0.0292356896968197,1.04185783756473,0.230010586063438,0.00767825978006913,0.57506413205453,0.695727991798288,0.327464705028034,0.253494054757596,0.434661572140609,0.503757266913023,0.196574780210058,0.398517192596338,0.47016004697087,0.850072739593866,0.177937501167344,0.158744869680716,0.212106741438013,0.302291634056412,0.109391044108846,1.01093826810252,0.374884286582485,0.630258012756865,-0.343473491513824,0.139453741315427,0.139453741315427,0.0526762581402676,0.393379379195431,0.150677528047323,0.593052868648156,0.331575929940434,0.530778122561301,0,1
0,0.0251644577572571,1.01887147932579,0.221427491525643,0.00767825978006913,0.53838445137032,0.724613097125316,0.384968249684455,0.229087757889216,0.408116740839116,0.659436250066354,0.0626840932352066,0.379477475551243,0.50770304745921,0.775778919525963,0.305684749220943,0.169334907002483,0.2537495669207,0.305090477308788,0.0875012583652288,1.09385912610035,0.371902627483863,0.716691169331061,-0.19621061664001,0.137803006593659,0.137803006593659,0.0800225634517543,0.487086651813504,0.166930504935853,0.617471830286836,0.279807547621847,0.560995735188027,0,1
0,0.0121657061638975,1.03416904564751,0.221427491525643,0.0333869985686776,0.489225222815362,0.732750333357049,0.397992942154886,0.240429568637381,0.518889126545609,0.591564241764185,0.323097790086633,0.360337278181542,0.336096042040618,0.879454467508673,0.165978673814593,0.163992497180547,0.520890774561167,0.30112438284913,0.0315817035151558,1.12193733093029,0.369313880868205,0.690573653234463,-0.165459178936514,0.137803006593659,0.137803006593659,0.086524438145968,0.486106243952378,0.166092962399306,0.488489065793661,0.252883341362106,0.560995735188027,0,1
0,0.0197045074686282,1.03416904564751,0.214796094041454,0.100667856301958,0.507599361661412,0.550369596037395,0.373116611225788,0.238085773593481,0.449430693073891,0.558068600520083,0.402754313038221,0.351107417232771,0.414224729003651,0.783002310387701,0.281389209536292,0.0915524770362681,0.581081982777869,0.158460428129302,0.044566109106524,0.996071709691035,0.287316728885635,0.72761428029085,-0.165459178936514,0.129720849377498,0.129720849377498,0.0814497730176678,0.462358154831526,0.177337242307376,0.369657463373179,0.227277893218921,0.519893832709569,0,1
0,0.0186738159098452,1.04474040538742,0.231921062235401,0.0191431587832794,0.507599361661412,0.596006341252787,0.233704474946378,0.231921480941556,0.27217360542757,0.587572279528859,0.255264736146353,0.364647545092349,0.424345052475774,0.788253376772668,0.18393156923933,0.169113422199586,0.0340251600145133,0.193249560843667,0.0528262010520291,1.13708654175941,0.293386105375631,0.698338260379371,-0.236468953608319,0.126524746127961,0.126524746127961,0.0646014566579337,0.437355618406764,0.165926751401621,0.397312506604081,0.217197118298255,0.549017849819057,0,1
0,0.015339512905218,1.04907213472036,0.227248452452825,0.121986696094821,0.456021406184164,0.582169650832439,0.23966560146752,0.194302633640262,0.316572597655548,0.539240966838124,0.278874288520149,0.366546850136685,0.442181981708275,0.692547150197007,0.156225421422944,0.11750929780065,0.160106956568148,0.107713701951224,0.0222257510575882,1.13708654175941,0.254330881326125,0.706982089650983,-0.717901647802264,0.1509789809679,0.1509789809679,0.0194438500268208,0.488540417400031,0.185829238539992,0.397312506604081,0.217197118298255,0.527933348487577,0,1
0,0.015339512905218,1.05104892543079,0.228748881892366,0.121986696094821,0.464980455405703,0.506192382934989,0.221193814422381,0.265815492102717,0.386360757206681,0.566330079201109,0.402739449560714,0.306257326188838,0.313427599464354,0.638924530372444,0.19036529202385,0.0504368280474729,0.184941226622989,0.147526223270039,0.0142000072895012,1.13708654175941,0.254330881326125,0.689738465764281,-0.315019414739622,0.119651609416159,0.119651609416159,0.0485903002734036,0.545051598458519,0.128611535844997,0.42635267626527,0.232452240535485,0.552494207957823,0,1
0,0.0163317098573806,1.04854682840516,0.221245197205684,0.0947544501579763,0.514995687106109,0.670331776431239,0.296027498762418,0.211214150170162,0.513082493667382,0.561663492189768,0.343961900214679,0.256695849451514,0.310213227268871,0.65532890245116,0.193328937460439,0.143877307526156,0.672642123669456,0.109400237498099,0.00777104806741363,1.07865546870384,0.254330881326125,0.656159087190814,-0.08430663199081,0.118690967306367,0.118690967306367,0.0933125025878086,0.460580311486937,0.157859327513635,0.348998078433779,0.237482006011412,0.572009332373649,0,1
0,0.0323214530947262,1.04469656376138,0.217401536214517,0.0806716205409267,0.504296589378847,0.61058461740337,0.323156486001631,0.202019197863238,0.243454552615538,0.594853894120798,0.0863437543221223,0.336719286191515,0.225807458121883,0.562025135615937,0.182439552892578,0.0687680074504953,0.155153556159185,0.132508516639877,0.0599500579078544,1.16465531636264,0.247413880214557,0.684659542710051,-0.08430663199081,0.109678697124588,0.109678697124588,0.0863069848157317,0.387874862923,0.122107229536618,0.234404773405887,0.23406578050136,0.572009332373649,0,1
0,0.0264594700458404,1.05135397837848,0.216868455465954,0.053677316995808,0.511664335820138,0.564025649015864,0.315976870581113,0.290937940570485,0.357457863586871,0.458014651825844,0.330945143966977,0.406167027902508,0.321034750306206,0.592193186713891,0.261384457556998,0.0731647377770606,0.49375739499498,0.219965835920158,0.064943262704381,1.16465531636264,0.263641878380932,0.684659542710051,-0.08430663199081,0.109678697124588,0.109678697124588,0.086168940625143,0.389900327867679,0.10230394053309,0.3786622494255,0.202939347211458,0.589072682561864,0,1
0,0.0339818140782559,1.05167077871963,0.216868455465954,0.053677316995808,0.519986000747111,0.644569013323916,0.228298492756127,0.245838067661104,0.317115284585918,0.682801643497501,0.0419370342280455,0.386695594863823,0.325330501764826,0.694378319210309,0.229788721884957,0.174749351730021,0.593996848809738,0.231081582465794,0.0661461060296105,1.16465531636264,0.267472193785354,0.543817958225087,-0.259652069075118,0.105645524001332,0.105645524001332,0.050242114319412,0.458550114777812,0.10230394053309,0.432948351254207,0.224095393027725,0.633740495237772,0,1
0,0.0287010622475419,1.05167077871963,0.206162390480759,0.0605955064800507,0.519986000747111,0.633625344593404,0.317407363583206,0.25726241750304,0.416564013316238,0.635937922462739,0.0452906601733298,0.297286464976655,0.393333630999148,0.656727935023975,0.234340214816446,0.150767994544752,0.39280858235648,0.13628838213571,0.0325021534224662,1.16984490136162,0.234816083235449,0.547821033126226,-0.889652154269452,0.128734024455103,0.128734024455103,0.0100863374423136,0.406750013010084,0.135187713776473,0.456253002992819,0.259481200160431,0.571522539398995,0,1
0,0.0251676499625677,1.04869281781046,0.205036634422789,0.0781159813891185,0.541046885799532,0.649136104769094,0.359167221653232,0.268265093697715,0.47350409625823,0.608225752531916,0.127339855168437,0.362212400287449,0.460121434903092,0.727281999735364,0.129735855742824,0.0790039462504693,0.531901305877909,0.211080858488004,0.012821078117026,1.29009781481547,0.2616706883107,0.599504413454319,-0.615272902057212,0.13585400925983,0.13585400925983,0.0234681077804637,0.325224727829709,0.126196782460838,0.392499738252061,0.267226424397322,0.571522539398995,0,1
0,0.0308629340010773,1.04199391638356,0.216710201681742,0.116670522871532,0.495598419808081,0.564990657369673,0.498021314437929,0.271814922377544,0.383766166675775,0.675267365408792,0.521650958353024,0.389907666182048,0.356714945376677,0.820127785965211,0.148935286105588,0.218887677969035,0.408702251446228,0.164762556049104,0.00956712733402191,1.29009781481547,0.265164877655186,0.618600050916883,-0.615272902057212,0.121045268100242,0.121045268100242,0.0211565526490666,0.334052851422341,0.0886784144967747,0.342452525198552,0.245157472833479,0.593905925448858,0,1
0,0.0308629340010773,1.05622786773583,0.214975344283113,0.0703531365046201,0.502777806439517,0.443731263968773,0.291583542863775,0.328268998340831,0.593239702430435,0.578929367378636,0.717783291207987,0.396246754329566,0.334319326054423,0.710353318471967,0.184344677069523,0.111557802264943,0.455457118500628,0.158973439218832,0.0660201368466264,0.950961352551037,0.274358834937197,0.616724984828716,-0.222107090666687,0.160156848424774,0.160156848424774,0.0845619051155278,0.362673019181866,0.123010560360421,0.39109858073579,0.267974547949016,0.549404094346857,0,1
0,0.0579202971894278,1.05622786773583,0.219184411702903,0.0468317627423916,0.456652452123515,0.66078902595068,0.376842555953721,0.383918121690759,0.484154357260487,0.551231085441435,0.254852509132748,0.394938264982382,0.385584802938682,0.742922075087628,0.248840507388787,0.230070573127572,0.489751013532013,0.25777828691732,0.101224231277771,0.741803039646887,0.324587290805553,0.57203476340183,-0.169536760590658,0.133242612153212,0.133242612153212,0.0818319726829199,0.350961261812944,0.0836137841936998,0.2663867701179,0.212934842302523,0.593065213341133,0,1
0,0.0426323981685531,1.06459808809236,0.215290000983767,0.0187050679458421,0.492964921028039,0.524201794529075,0.308122357385867,0.304652308960599,0.430575526963424,0.521842266809469,0.130116276865784,0.413123408402546,0.392108388133388,0.623553833342573,0.284796946442776,0.125324060113676,0.29517911894504,0.169990758723062,0.0197813167982135,0.79630385978197,0.292841982973316,0.508405064570741,-0.0769055214531108,0.119769509167508,0.119769509167508,0.0958292774901161,0.350961261812944,0.0836137841936998,0.19109995832886,0.319971577509485,0.514734299005626,0,1
